상호명,편의점,지역,시군구코드,경도,위도
GS25,GS25,서울특별시 광진구,11215,127.0746953,37.53905594
GS25서초예전점,GS25,서울특별시 서초구,11650,127.01235430000001,37.48355978
GS25시,GS25,서울특별시 동대문구,11230,127.06637749999999,37.59082775
gs25시,GS25,서울특별시 금천구,11545,126.90353859999999,37.47405807
GS25,GS25,서울특별시 관악구,11620,126.9470294,37.48062587
GS25염창사랑,GS25,서울특별시 강서구,11500,126.8741386,37.55424457
GS25부산가락타운,GS25,부산광역시 사하구,26380,128.9593829,35.10381236
GS25신촌현대,GS25,서울특별시 서대문구,11410,126.9423949,37.55828165
GS25,GS25,서울특별시 관악구,11620,126.93617150000001,37.48885429999999
GS25,GS25,서울특별시 금천구,11545,126.9039199,37.47116924
GS25새절중앙,GS25,서울특별시 은평구,11380,126.9128535,37.59181116
GS25서초케이티,GS25,서울특별시 서초구,11650,127.00362120000001,37.4821619
GS25원효타운,GS25,서울특별시 용산구,11170,126.9618172,37.53461243
GS25이촌대림점,GS25,서울특별시 용산구,11170,126.9558268,37.52522479
GS성동마장로점,GS25,서울특별시 성동구,11200,127.0381672,37.56560628
GS25신내중앙점,GS25,서울특별시 중랑구,11260,127.099208,37.60363443
지에스25역삼상록,GS25,서울특별시 강남구,11680,127.04397879999999,37.50407567
GS25왕십리청계천,GS25,서울특별시 성동구,11200,127.0261959,37.57045487
지에스25강남보금자리,GS25,서울특별시 강남구,11680,127.0910581,37.46997272
GS25구만덕점,GS25,부산광역시 북구,26320,129.03132720000002,35.21345328
GS도곡롯데점,GS25,서울특별시 강남구,11680,127.03721920000001,37.49055899
GS25응암선덕,GS25,서울특별시 은평구,11380,126.92147109999999,37.59726939
GS25성수디지털점,GS25,서울특별시 성동구,11200,127.0534244,37.54156347
GS25시부산가락점,GS25,부산광역시 강서구,26440,128.8852658,35.15843388
GS25선유도타워점,GS25,서울특별시 영등포구,11560,126.89503729999998,37.53617796
GS25성북성신점,GS25,서울특별시 성북구,11290,127.01791999999999,37.5903444
GS25,GS25,부산광역시 금정구,26410,129.0675958,35.235385
GS25영도미광점,GS25,부산광역시 영도구,26200,129.04292420000002,35.09379297
GS25,GS25,서울특별시 노원구,11350,127.0831771,37.67232325
GS25,GS25,서울특별시 마포구,11440,126.93816880000001,37.55460352
GS25,GS25,서울특별시 성북구,11290,127.04117179999999,37.60141115
GS25,GS25,서울특별시 강동구,11740,127.13919399999999,37.52821743
GS25구로아울렛점,GS25,서울특별시 구로구,11530,126.8620547,37.49742636
GS25,GS25,서울특별시 서초구,11650,126.99428789999999,37.48507432
GS25카이스트원룸점,GS25,서울특별시 동대문구,11230,127.04965790000001,37.59132504
GS25,GS25,서울특별시 영등포구,11560,126.8991889,37.52161987
GS25배봉점,GS25,서울특별시 동대문구,11230,127.0668722,37.57840625
GS25,GS25,서울특별시 서초구,11650,126.992154,37.49325573
GS25,GS25,서울특별시 양천구,11470,126.8784864,37.54128399
GS25,GS25,서울특별시 금천구,11545,126.9102247,37.46206387
GS25,GS25,부산광역시 사상구,26530,128.9825384,35.16687835
GS25,GS25,서울특별시 강북구,11305,127.02774879999998,37.64252376
GS25,GS25,부산광역시 사상구,26530,128.9828223,35.15489645
GS25,GS25,서울특별시 금천구,11545,126.902317,37.45786386
GS25,GS25,서울특별시 광진구,11215,127.07037659999999,37.53236324
GS25,GS25,서울특별시 서대문구,11410,126.95046709999998,37.59442223
GS25,GS25,서울특별시 서초구,11650,127.0064916,37.47800517
GS25,GS25,서울특별시 중랑구,11260,127.07386670000001,37.59777073
GS25,GS25,서울특별시 중랑구,11260,127.0822297,37.60469299
GS25,GS25,서울특별시 양천구,11470,126.8331313,37.54141215
GS25면목동원점,GS25,서울특별시 중랑구,11260,127.0825212,37.58464702
gs25시,GS25,서울특별시 성동구,11200,127.03388989999999,37.56198519
GS25,GS25,서울특별시 서초구,11650,126.98365679999999,37.4969223
GS25,GS25,서울특별시 동대문구,11230,127.06623429999999,37.60318893
GS25명일청솔,GS25,서울특별시 강동구,11740,127.15507140000001,37.55193078
GS25강남율현,GS25,서울특별시 강남구,11680,127.1191594,37.46928447
GS25,GS25,부산광역시 사상구,26530,128.992144,35.15518104
GS25,GS25,서울특별시 영등포구,11560,126.89563419999999,37.52716413
지에스25상암아이티타워,GS25,서울특별시 마포구,11440,126.88603329999998,37.58161368
내발산GS,GS25,서울특별시 강서구,11500,126.8354392,37.55089579
GS25,GS25,서울특별시 관악구,11620,126.96158740000001,37.47852911
지에스25세종대,GS25,서울특별시 광진구,11215,127.07285900000001,37.55301684
GS25,GS25,서울특별시 중구,11140,126.98019450000001,37.56850765
삼표에너지고덕주유소GS25G고덕점,GS25,서울특별시 강동구,11740,127.12983100000001,37.55505433
지에스25시,GS25,서울특별시 광진구,11215,127.0818131,37.55655585
GS25대림본점,GS25,서울특별시 영등포구,11560,126.90298370000001,37.48881209
지에스25시,GS25,서울특별시 광진구,11215,127.08956529999999,37.55661588
GS25역삼캐피탈점,GS25,서울특별시 강남구,11680,127.0349121,37.49937052
GS25문정퍼스트,GS25,서울특별시 송파구,11710,127.13059479999998,37.48438091
GS25,GS25,부산광역시 사하구,26380,128.97270120000002,35.07814225
GS25,GS25,서울특별시 은평구,11380,126.9299716,37.61019548
GS25,GS25,서울특별시 강남구,11680,127.02482490000001,37.50538782
GS25연산스마일,GS25,부산광역시 연제구,26470,129.0801611,35.18291219
GS25대림자이,GS25,서울특별시 영등포구,11560,126.9023267,37.48657139
GS25강서타운,GS25,서울특별시 강서구,11500,126.85199740000002,37.55449989
GS길동타운점,GS25,서울특별시 강동구,11740,127.1415348,37.54114662
지에스25혜화경찰서,GS25,서울특별시 종로구,11110,126.9984445,37.572565399999995
GS25,GS25,서울특별시 강남구,11680,127.0506085,37.51464445
GS25중계행복,GS25,서울특별시 노원구,11350,127.0850481,37.64364882
GS마천중앙점,GS25,서울특별시 송파구,11710,127.14906359999999,37.4969861
GS25,GS25,서울특별시 서초구,11650,126.9850336,37.4854367
GS25기장한신,GS25,부산광역시 기장군,26710,129.21404009999998,35.2478226
지에스마포사랑,GS25,서울특별시 마포구,11440,126.9463054,37.53697994
GS25서초프랜드,GS25,서울특별시 서초구,11650,127.0219765,37.48703681
gs25,GS25,서울특별시 강동구,11740,127.13352959999999,37.53765513
GS25개포럭키,GS25,서울특별시 강남구,11680,127.0472404,37.4779263
GS25,GS25,서울특별시 강북구,11305,127.01058359999999,37.61762964
GS25,GS25,서울특별시 서초구,11650,127.04583079999999,37.46963418
GS25창동시티,GS25,서울특별시 도봉구,11320,127.05091509999998,37.65366898
지에스편의점,GS25,부산광역시 서구,26140,129.0195565,35.09936409
GS25,GS25,서울특별시 광진구,11215,127.0871168,37.53836870000001
GS25,GS25,서울특별시 광진구,11215,127.07662140000002,37.55720016
GS25,GS25,서울특별시 종로구,11110,127.0073106,37.57069404
GS25구의성진,GS25,서울특별시 광진구,11215,127.09128929999999,37.53487776
GS수유중앙점,GS25,서울특별시 강북구,11305,127.0222733,37.64357777
지에스25논현동국,GS25,서울특별시 강남구,11680,127.02977240000001,37.51462831
GS25구로타워점,GS25,서울특별시 구로구,11530,126.8940884,37.4839446
GS25,GS25,서울특별시 영등포구,11560,126.92052949999999,37.51265323
GS25연대연희,GS25,서울특별시 서대문구,11410,126.92839840000002,37.56430953
세윤지에스금곡,GS25,부산광역시 북구,26320,129.0142101,35.258054200000004
GS25,GS25,서울특별시 동대문구,11230,127.07061019999999,37.56549671
GS25,GS25,서울특별시 서초구,11650,127.01035619999999,37.48159678
GS25성북월곡점,GS25,서울특별시 성북구,11290,127.03747379999999,37.60364266
gs25,GS25,서울특별시 종로구,11110,126.9870196,37.56940438
GS25,GS25,서울특별시 양천구,11470,126.87503429999998,37.54509858
GS25부대테라스파크점,GS25,부산광역시 금정구,26410,129.0888976,35.22958866
GS25,GS25,부산광역시 수영구,26500,129.1167274,35.16807729
GS25,GS25,서울특별시 강남구,11680,127.0195751,37.52108574
GS25,GS25,부산광역시 해운대구,26350,129.1299174,35.19234636
GS25,GS25,서울특별시 성북구,11290,127.0562881,37.6096784
GS25,GS25,서울특별시 강서구,11500,126.86119140000001,37.55497638
GS25잠실우성점,GS25,서울특별시 송파구,11710,127.0839912,37.50248248
GS25,GS25,서울특별시 관악구,11620,126.9292047,37.48180823
GS25,GS25,부산광역시 남구,26290,129.08026909999998,35.12382506
GS25,GS25,서울특별시 서대문구,11410,126.9675743,37.56430723
GS25,GS25,부산광역시 사하구,26380,128.9931692,35.09952002
GS25,GS25,서울특별시 관악구,11620,126.9291743,37.48314151
GS25영등포타운점,GS25,서울특별시 영등포구,11560,126.89735139999999,37.5234859
GS25편의첨,GS25,서울특별시 강남구,11680,127.0545817,37.52338951
GS25면목하늘점,GS25,서울특별시 중랑구,11260,127.0839822,37.57906287
GS25,GS25,서울특별시 송파구,11710,127.1247271,37.49400599
GS25,GS25,부산광역시 영도구,26200,129.04101409999998,35.08847308
GS25,GS25,서울특별시 동대문구,11230,127.0689656,37.56212284
GS25,GS25,서울특별시 강서구,11500,126.8425844,37.53891922
GS25화곡비젼점,GS25,서울특별시 강서구,11500,126.8501321,37.53520861
GS25,GS25,서울특별시 중구,11140,126.96701000000002,37.56090536
GS25,GS25,서울특별시 광진구,11215,127.0863686,37.53755197
GS25,GS25,서울특별시 송파구,11710,127.14341999999999,37.4970174
GS25,GS25,부산광역시 해운대구,26350,129.1664518,35.17179108
GS25,GS25,서울특별시 강서구,11500,126.8495351,37.55638612
GS25,GS25,부산광역시 사상구,26530,128.9840582,35.16546885
GS25,GS25,서울특별시 구로구,11530,126.88625320000001,37.49152088
GS25중랑신내점,GS25,서울특별시 중랑구,11260,127.09810209999999,37.60612187
GS25,GS25,서울특별시 성동구,11200,127.01517520000002,37.54426016
GS25,GS25,서울특별시 강서구,11500,126.81849409999998,37.55613362
GS25,GS25,서울특별시 강남구,11680,127.05554,37.50121321
GS25,GS25,서울특별시 마포구,11440,126.8972574,37.56827565
GS25,GS25,부산광역시 강서구,26440,128.813671,35.03061829999999
GS25노량남부점,GS25,서울특별시 동작구,11590,126.94393600000001,37.51402718
GS25,GS25,서울특별시 강북구,11305,127.0348699,37.61496547
GS25,GS25,서울특별시 강서구,11500,126.82341219999999,37.56869804
GS25,GS25,서울특별시 관악구,11620,126.9413138,37.46981622
gs25,GS25,서울특별시 금천구,11545,126.8780443,37.47936919
GS25봉천동부,GS25,서울특별시 관악구,11620,126.9512534,37.48661939
GS25,GS25,서울특별시 종로구,11110,127.01664939999999,37.57331314
GS25장전대동점,GS25,부산광역시 금정구,26410,129.08686840000001,35.23970233
GS25,GS25,서울특별시 용산구,11170,126.96124170000002,37.54184276
GS25,GS25,서울특별시 강서구,11500,126.85365990000001,37.55605681
GS25,GS25,서울특별시 송파구,11710,127.1581523,37.49633036
GS25,GS25,서울특별시 광진구,11215,127.0708923,37.54278346
GS25,GS25,부산광역시 북구,26320,129.0086744,35.2236946
GS25,GS25,서울특별시 중랑구,11260,127.0799638,37.60199925
GS25연신내으뜸점,GS25,서울특별시 은평구,11380,126.92061480000001,37.61812944
GS25구로삼성,GS25,서울특별시 구로구,11530,126.8946567,37.48604936
GS25,GS25,부산광역시 연제구,26470,129.07659329999998,35.18461152
GS25개봉역점,GS25,서울특별시 구로구,11530,126.85866899999999,37.4932489
GS25잠원하나점,GS25,서울특별시 서초구,11650,127.0187217,37.51110401
GS25먹골중앙점,GS25,서울특별시 중랑구,11260,127.07872420000001,37.60976558
GS25,GS25,서울특별시 은평구,11380,126.91901580000001,37.624512100000004
GS25N부산함3,GS25,부산광역시 남구,26290,129.1043882,35.09894554
GS25동소문본점,GS25,서울특별시 성북구,11290,127.0077956,37.58960197
GS25,GS25,서울특별시 성북구,11290,127.010834,37.60385488
GS25,GS25,부산광역시 수영구,26500,129.1129514,35.16809401
GS25,GS25,서울특별시 강남구,11680,127.0280225,37.49865626
GS25논현최강,GS25,서울특별시 서초구,11650,127.01948349999999,37.51079497
GS25,GS25,부산광역시 연제구,26470,129.10786570000002,35.17998483
GS25,GS25,부산광역시 부산진구,26230,129.02004820000002,35.15113641
GS25,GS25,서울특별시 강동구,11740,127.1308527,37.54601527
GS25,GS25,서울특별시 성북구,11290,127.05325690000001,37.60844673
GS25,GS25,서울특별시 강서구,11500,126.84662409999999,37.5491945
GS25풍납퍼스트점,GS25,서울특별시 송파구,11710,127.1131003,37.5304482
GS25,GS25,서울특별시 강남구,11680,127.03660900000001,37.48524679
GS25,GS25,서울특별시 강남구,11680,127.038467,37.523764
GS25,GS25,서울특별시 서초구,11650,127.0387627,37.48041664
GS25,GS25,서울특별시 송파구,11710,127.12297140000001,37.5000481
GS25상도터널점,GS25,서울특별시 동작구,11590,126.949477,37.50446241
GS25,GS25,부산광역시 해운대구,26350,129.17857379999998,35.16969973
GS25,GS25,서울특별시 서초구,11650,126.99512949999999,37.48133309
GS25성수한라점,GS25,서울특별시 성동구,11200,127.0463822,37.54363328
GS25,GS25,부산광역시 동래구,26260,129.082023,35.2082425
GS25,GS25,부산광역시 사하구,26380,128.9615345,35.11609954
GS25용마산역점,GS25,서울특별시 중랑구,11260,127.08524150000001,37.57515308
GS25,GS25,서울특별시 동대문구,11230,127.06015249999999,37.58699396
GS25,GS25,서울특별시 강서구,11500,126.8643281,37.557106
GS25부산몰운대점,GS25,부산광역시 사하구,26380,128.96847179999997,35.04685193
GS25,GS25,서울특별시 강남구,11680,127.0402189,37.52301236
GS25,GS25,부산광역시 부산진구,26230,129.0704385,35.17156891
GS25역삼기쁨점,GS25,서울특별시 강남구,11680,127.0347172,37.50309028
GS25수유이화점,GS25,서울특별시 강북구,11305,127.02507240000001,37.64096091
GS25압구정현대점,GS25,서울특별시 강남구,11680,127.0283048,37.53359239
GS25,GS25,부산광역시 북구,26320,129.0406548,35.2136619
GS25,GS25,서울특별시 동대문구,11230,127.04138970000001,37.57559805
GS25노원롯데점,GS25,서울특별시 노원구,11350,127.0605308,37.65594447
GS25,GS25,서울특별시 강남구,11680,127.0292561,37.52304891
GS25,GS25,서울특별시 은평구,11380,126.90848419999999,37.58550865
GS25보라매타운점,GS25,서울특별시 관악구,11620,126.9253642,37.49180204
GS25,GS25,서울특별시 강남구,11680,127.04025990000001,37.50567642
GS25,GS25,서울특별시 강남구,11680,127.0396358,37.50495051
GS25,GS25,서울특별시 중랑구,11260,127.0899692,37.58389374
GS25,GS25,부산광역시 해운대구,26350,129.1485986,35.22535026
GS25성북상월곡점,GS25,서울특별시 성북구,11290,127.04498229999999,37.60542464
GS25,GS25,서울특별시 동대문구,11230,127.04147069999999,37.5851768
GS25,GS25,서울특별시 영등포구,11560,126.90487140000002,37.51905967
GS25,GS25,부산광역시 사상구,26530,128.9862551,35.1755917
GS25,GS25,서울특별시 강남구,11680,127.0549727,37.51212045
GS25봉천구암점,GS25,서울특별시 관악구,11620,126.9465564,37.49015477
GS25,GS25,서울특별시 중구,11140,127.01344909999999,37.56704221
GS25,GS25,부산광역시 동구,26170,129.040831,35.116346
GS25,GS25,부산광역시 해운대구,26350,129.159266,35.16282824
GS25석촌가락로점,GS25,서울특별시 송파구,11710,127.1025645,37.49946233
GS25,GS25,서울특별시 관악구,11620,126.9374277,37.48318899
GS25수유삼성점,GS25,서울특별시 강북구,11305,127.02436840000001,37.63587325
GS25,GS25,서울특별시 강북구,11305,127.01846440000001,37.62561556
GS25,GS25,부산광역시 기장군,26710,129.2165472,35.25309744
GS25,GS25,부산광역시 해운대구,26350,129.1749354,35.16935649
GS25뉴국제호텔,GS25,서울특별시 중구,11140,126.9779497,37.5679386
지에스25신목열매점,GS25,서울특별시 양천구,11470,126.87597690000001,37.51849087
GS25,GS25,서울특별시 동작구,11590,126.94544450000001,37.50409309
GS25,GS25,서울특별시 광진구,11215,127.0756825,37.532413899999995
GS25,GS25,서울특별시 영등포구,11560,126.92497390000001,37.52138885
GS25,GS25,부산광역시 해운대구,26350,129.13161440000002,35.17297786
GS25,GS25,서울특별시 영등포구,11560,126.9019689,37.51796048
GS25당산대로점,GS25,서울특별시 영등포구,11560,126.8971975,37.52702556
GS25답십리두산점,GS25,서울특별시 동대문구,11230,127.0524173,37.57283978
GS25,GS25,부산광역시 수영구,26500,129.1148409,35.163371399999996
GS25,GS25,서울특별시 마포구,11440,126.9283267,37.55509126
GS25,GS25,서울특별시 강남구,11680,127.0370636,37.51500335
GS25,GS25,서울특별시 관악구,11620,126.93691799999999,37.47287638
GS25잠원강남,GS25,서울특별시 서초구,11650,127.0179935,37.51488238
GS25,GS25,서울특별시 성북구,11290,127.0289078,37.58304677
GS25장안중앙점,GS25,서울특별시 동대문구,11230,127.06598559999999,37.56236961
GS25독산사랑점,GS25,서울특별시 금천구,11545,126.90064070000001,37.46427277
GS25,GS25,서울특별시 강서구,11500,126.85505259999998,37.53604032
GS25,GS25,부산광역시 남구,26290,129.0998068,35.13265426
GS25,GS25,서울특별시 중랑구,11260,127.08808090000001,37.58182478
GS25,GS25,서울특별시 관악구,11620,126.9685808,37.47561689
GS25,GS25,서울특별시 구로구,11530,126.84224259999999,37.47902378
GS25,GS25,부산광역시 금정구,26410,129.089644,35.26075154
GS25화곡대원점,GS25,서울특별시 강서구,11500,126.835898,37.54468318
GS25당산하나점,GS25,서울특별시 영등포구,11560,126.89317539999999,37.52205924
GS25,GS25,서울특별시 중랑구,11260,127.0743137,37.60922648
GS25,GS25,부산광역시 부산진구,26230,129.05877990000002,35.143593
GS25,GS25,서울특별시 강동구,11740,127.12419270000001,37.5349011
GS25보라매농심점,GS25,서울특별시 동작구,11590,126.9200462,37.49752025
GS25서대문디오빌,GS25,서울특별시 서대문구,11410,126.96491680000001,37.56412177
GS25신림두림점,GS25,서울특별시 관악구,11620,126.93389270000002,37.48449971
지에스25구의무학,GS25,서울특별시 광진구,11215,127.0853232,37.54068855
GS25대흥사랑점,GS25,서울특별시 마포구,11440,126.9411666,37.544304499999996
GS25,GS25,서울특별시 용산구,11170,126.95482150000001,37.52754960000001
GS25,GS25,서울특별시 은평구,11380,126.919049,37.62222379999999
GS리테일25편의점,GS25,서울특별시 성북구,11290,127.0242014,37.58623369
GS25,GS25,서울특별시 중랑구,11260,127.0767459,37.58837737
GS25,GS25,부산광역시 금정구,26410,129.0929701,35.27274586
GS25대방승화점,GS25,서울특별시 동작구,11590,126.9232834,37.5059836
GS25,GS25,서울특별시 양천구,11470,126.8507426,37.521969299999995
GS25,GS25,부산광역시 중구,26110,129.02832560000002,35.09893849
